asset,tier,strategy,direction,regime,split,sharpe,ret,trades
LINK,mid,ichimoku_cloud,short,trending_down,test,-0.251,-37.54,13
LINK,mid,ichimoku_cloud,short,ranging,test,0.728,-88.48,16
LINK,mid,pairs_spread,long,trending_up,train,0.031,-5.12,35
LINK,mid,pairs_spread,long,trending_down,train,0.607,44.07,46
LINK,mid,pairs_spread,long,ranging,train,1.031,80.82,28
LINK,mid,pairs_spread,long,trending_up,test,-0.657,-33.12,26
LINK,mid,pairs_spread,long,trending_down,test,0.229,-3.01,29
LINK,mid,pairs_spread,long,ranging,test,-0.258,-20.59,21
LINK,mid,pairs_spread,short,trending_up,train,0.475,-99.34,35
LINK,mid,pairs_spread,short,trending_down,train,0.053,-101.28,46
LINK,mid,pairs_spread,short,ranging,train,-1.214,-93.34,42
LINK,mid,pairs_spread,short,trending_up,test,0.623,25.62,22
LINK,mid,pairs_spread,short,trending_down,test,0.905,72.41,29
LINK,mid,pairs_spread,short,ranging,test,1.329,139.83,29
LINK,mid,squeeze_momentum,long,trending_up,train,1.267,209.25,13
LINK,mid,squeeze_momentum,long,trending_down,train,0.958,118.27,17
LINK,mid,squeeze_momentum,long,ranging,train,1.271,223.94,17
LINK,mid,squeeze_momentum,long,trending_up,test,-0.006,-17.84,10
LINK,mid,squeeze_momentum,long,trending_down,test,0.066,-10.66,9
LINK,mid,squeeze_momentum,long,ranging,test,0.09,-12.3,11
LINK,mid,squeeze_momentum,short,trending_up,train,-0.396,-44.01,15
LINK,mid,squeeze_momentum,short,trending_down,train,-0.222,-43.51,18
LINK,mid,squeeze_momentum,short,ranging,train,-0.348,-47.51,18
LINK,mid,squeeze_momentum,short,trending_up,test,0.567,23.16,8
LINK,mid,squeeze_momentum,short,trending_down,test,0.822,47.88,10
LINK,mid,squeeze_momentum,short,ranging,test,1.054,73.54,12
LINK,mid,atr_breakout,long,trending_up,train,1.455,333.62,35
LINK,mid,atr_breakout,long,trending_down,train,1.336,257.14,37
LINK,mid,atr_breakout,long,ranging,train,1.711,406.91,33
LINK,mid,atr_breakout,long,trending_up,test,0.012,-16.47,31
LINK,mid,atr_breakout,long,trending_down,test,0.529,20.49,21
LINK,mid,atr_breakout,long,ranging,test,0.441,14.22,28
LINK,mid,atr_breakout,short,trending_up,train,-0.811,-48.92,22
LINK,mid,atr_breakout,short,trending_down,train,-0.035,-19.29,36
LINK,mid,atr_breakout,short,ranging,train,0.4,17.94,28
LINK,mid,atr_breakout,short,trending_up,test,1.26,70.91,17
LINK,mid,atr_breakout,short,trending_down,test,0.768,43.97,29
LINK,mid,atr_breakout,short,ranging,test,1.378,107.72,28
LINK,mid,amd_ifvg,long,trending_up,train,0.0,0.0,0
LINK,mid,amd_ifvg,long,trending_down,train,0.0,0.0,0
LINK,mid,amd_ifvg,long,ranging,train,0.0,0.0,0
LINK,mid,amd_ifvg,long,trending_up,test,0.0,0.0,0
LINK,mid,amd_ifvg,long,trending_down,test,0.0,0.0,0
LINK,mid,amd_ifvg,long,ranging,test,0.0,0.0,0
LINK,mid,amd_ifvg,short,trending_up,train,0.0,0.0,0
LINK,mid,amd_ifvg,short,trending_down,train,0.0,0.0,0
LINK,mid,amd_ifvg,short,ranging,train,0.0,0.0,0
LINK,mid,amd_ifvg,short,trending_up,test,0.0,0.0,0
LINK,mid,amd_ifvg,short,trending_down,test,0.0,0.0,0
LINK,mid,amd_ifvg,short,ranging,test,0.0,0.0,0
LINK,mid,heikin_ashi_ema,long,trending_up,train,1.064,138.33,72
LINK,mid,heikin_ashi_ema,long,trending_down,train,0.896,82.39,66
LINK,mid,heikin_ashi_ema,long,ranging,train,1.174,149.39,73
LINK,mid,heikin_ashi_ema,long,trending_up,test,-1.186,-61.52,59
LINK,mid,heikin_ashi_ema,long,trending_down,test,-1.347,-49.4,41
LINK,mid,heikin_ashi_ema,long,ranging,test,-2.109,-74.56,67
LINK,mid,heikin_ashi_ema,short,trending_up,train,-0.092,-12.33,47
LINK,mid,heikin_ashi_ema,short,trending_down,train,-0.317,-43.62,90
LINK,mid,heikin_ashi_ema,short,ranging,train,0.239,3.94,69
LINK,mid,heikin_ashi_ema,short,trending_up,test,-0.448,-25.34,39
LINK,mid,heikin_ashi_ema,short,trending_down,test,-0.273,-32.45,55
LINK,mid,heikin_ashi_ema,short,ranging,test,-0.421,-38.6,66
LINK,mid,order_blocks,long,trending_up,train,1.523,387.28,29
LINK,mid,order_blocks,long,trending_down,train,0.949,124.6,33
LINK,mid,order_blocks,long,ranging,train,1.617,380.9,32
LINK,mid,order_blocks,long,trending_up,test,0.64,29.48,21
LINK,mid,order_blocks,long,trending_down,test,0.602,23.78,16
LINK,mid,order_blocks,long,ranging,test,0.714,34.35,19
LINK,mid,order_blocks,short,trending_up,train,-0.555,-44.68,21
LINK,mid,order_blocks,short,trending_down,train,-0.473,-46.55,33
LINK,mid,order_blocks,short,ranging,train,-0.101,-23.42,28
LINK,mid,order_blocks,short,trending_up,test,1.206,85.52,19
LINK,mid,order_blocks,short,trending_down,test,0.749,43.2,22
LINK,mid,order_blocks,short,ranging,test,1.298,113.0,21
LINK,mid,vwap_reversion,long,trending_up,train,-0.167,-24.43,113
LINK,mid,vwap_reversion,long,trending_down,train,-0.733,-60.56,174
LINK,mid,vwap_reversion,long,ranging,train,0.382,16.08,137
LINK,mid,vwap_reversion,long,trending_up,test,-1.003,-43.18,73
LINK,mid,vwap_reversion,long,trending_down,test,-0.072,-19.58,122
LINK,mid,vwap_reversion,long,ranging,test,-0.681,-46.39,111
LINK,mid,vwap_reversion,short,trending_up,train,-1.226,-76.28,142
LINK,mid,vwap_reversion,short,trending_down,train,-1.653,-87.85,165
LINK,mid,vwap_reversion,short,ranging,train,-0.722,-57.79,145
LINK,mid,vwap_reversion,short,trending_up,test,-0.399,-33.3,93
LINK,mid,vwap_reversion,short,trending_down,test,0.138,-6.49,106
LINK,mid,vwap_reversion,short,ranging,test,0.657,27.63,113
LINK,mid,chart_pattern,long,trending_up,train,0.843,100.86,21
LINK,mid,chart_pattern,long,trending_down,train,0.638,51.81,20
LINK,mid,chart_pattern,long,ranging,train,0.355,5.83,22
LINK,mid,chart_pattern,long,trending_up,test,-0.097,-23.06,13
LINK,mid,chart_pattern,long,trending_down,test,-0.357,-31.78,13
LINK,mid,chart_pattern,long,ranging,test,0.066,-14.55,14
LINK,mid,chart_pattern,short,trending_up,train,-0.542,-34.27,16
LINK,mid,chart_pattern,short,trending_down,train,-0.673,-50.75,21
LINK,mid,chart_pattern,short,ranging,train,-0.385,-30.23,17
LINK,mid,chart_pattern,short,trending_up,test,0.828,37.62,13
LINK,mid,chart_pattern,short,trending_down,test,0.401,10.97,15
LINK,mid,chart_pattern,short,ranging,test,0.93,52.44,12
LINK,mid,liquidity_sweeps,long,trending_up,train,0.756,68.09,14
LINK,mid,liquidity_sweeps,long,trending_down,train,0.829,88.47,16
LINK,mid,liquidity_sweeps,long,ranging,train,0.565,38.37,14
LINK,mid,liquidity_sweeps,long,trending_up,test,-0.073,-19.58,16
LINK,mid,liquidity_sweeps,long,trending_down,test,0.465,14.96,16
LINK,mid,liquidity_sweeps,long,ranging,test,-0.113,-25.65,15
LINK,mid,liquidity_sweeps,short,trending_up,train,-0.638,-75.0,16
LINK,mid,liquidity_sweeps,short,trending_down,train,0.954,-69.68,15
LINK,mid,liquidity_sweeps,short,ranging,train,-0.846,-77.15,13
LINK,mid,liquidity_sweeps,short,trending_up,test,0.804,53.35,15
LINK,mid,liquidity_sweeps,short,trending_down,test,1.886,170.0,14
LINK,mid,liquidity_sweeps,short,ranging,test,1.4,142.5,16
LINK,mid,parabolic_sar,long,trending_up,train,0.282,5.33,111
LINK,mid,parabolic_sar,long,trending_down,train,0.803,68.22,91
LINK,mid,parabolic_sar,long,ranging,train,1.027,94.65,95
LINK,mid,parabolic_sar,long,trending_up,test,-0.381,-33.0,73
LINK,mid,parabolic_sar,long,trending_down,test,-0.028,-13.71,50
LINK,mid,parabolic_sar,long,ranging,test,-0.848,-41.73,63
LINK,mid,parabolic_sar,short,trending_up,train,-1.731,-72.68,70
LINK,mid,parabolic_sar,short,trending_down,train,-0.571,-56.62,121
LINK,mid,parabolic_sar,short,ranging,train,-0.363,-39.03,97
LINK,mid,parabolic_sar,short,trending_up,test,-0.604,-28.29,49
LINK,mid,parabolic_sar,short,trending_down,test,0.324,5.62,73
LINK,mid,parabolic_sar,short,ranging,test,0.795,43.3,67
LINK,mid,range_scalper,long,trending_up,train,0.0,0.0,0
LINK,mid,range_scalper,long,trending_down,train,0.0,0.0,0
LINK,mid,range_scalper,long,ranging,train,0.0,0.0,0
LINK,mid,range_scalper,long,trending_up,test,0.0,0.0,0
LINK,mid,range_scalper,long,trending_down,test,0.0,0.0,0
LINK,mid,range_scalper,long,ranging,test,0.0,0.0,0
LINK,mid,range_scalper,short,trending_up,train,0.0,0.0,0
LINK,mid,range_scalper,short,trending_down,train,0.0,0.0,0
LINK,mid,range_scalper,short,ranging,train,0.0,0.0,0
LINK,mid,range_scalper,short,trending_up,test,0.0,0.0,0
LINK,mid,range_scalper,short,trending_down,test,0.0,0.0,0
LINK,mid,range_scalper,short,ranging,test,0.0,0.0,0
LINK,mid,sweep_squeeze_combo,long,trending_up,train,0.09,-25.86,3
LINK,mid,sweep_squeeze_combo,long,trending_down,train,0.388,8.5,3
LINK,mid,sweep_squeeze_combo,long,ranging,train,0.15,-19.51,3
LINK,mid,sweep_squeeze_combo,long,trending_up,test,-0.264,-30.61,2
LINK,mid,sweep_squeeze_combo,long,trending_down,test,-0.308,-36.07,2
LINK,mid,sweep_squeeze_combo,long,ranging,test,-0.387,-42.9,2
LINK,mid,sweep_squeeze_combo,short,trending_up,train,-0.881,-100.08,3
LINK,mid,sweep_squeeze_combo,short,trending_down,train,-1.141,-101.45,3
LINK,mid,sweep_squeeze_combo,short,ranging,train,0.299,-100.38,3
LINK,mid,sweep_squeeze_combo,short,trending_up,test,-0.175,32.12,1
LINK,mid,sweep_squeeze_combo,short,trending_down,test,0.767,48.72,1
LINK,mid,sweep_squeeze_combo,short,ranging,test,0.064,30.3,1
LINK,mid,adx_trend,long,trending_up,train,1.082,173.63,25
LINK,mid,adx_trend,long,trending_down,train,1.36,283.85,17
LINK,mid,adx_trend,long,ranging,train,1.073,159.29,16
LINK,mid,adx_trend,long,trending_up,test,-0.556,-47.0,18
LINK,mid,adx_trend,long,trending_down,test,-0.679,-51.75,12
LINK,mid,adx_trend,long,ranging,test,-0.299,-38.95,11
LINK,mid,adx_trend,short,trending_up,train,0.361,12.91,15
LINK,mid,adx_trend,short,trending_down,train,-0.068,-31.38,25
LINK,mid,adx_trend,short,ranging,train,0.341,10.97,15
LINK,mid,adx_trend,short,trending_up,test,0.498,17.4,12
LINK,mid,adx_trend,short,trending_down,test,0.147,-13.97,18
LINK,mid,adx_trend,short,ranging,test,0.921,48.19,11
LINK,mid,donchian_breakout,long,trending_up,train,0.809,86.26,45
LINK,mid,donchian_breakout,long,trending_down,train,0.874,91.87,36
LINK,mid,donchian_breakout,long,ranging,train,0.64,49.97,47
LINK,mid,donchian_breakout,long,trending_up,test,-0.641,-48.74,29
LINK,mid,donchian_breakout,long,trending_down,test,-0.75,-44.1,24
LINK,mid,donchian_breakout,long,ranging,test,-1.007,-54.88,33
LINK,mid,donchian_breakout,short,trending_up,train,-0.589,-28.25,26
LINK,mid,donchian_breakout,short,trending_down,train,-0.589,-56.71,45
LINK,mid,donchian_breakout,short,ranging,train,-0.836,-57.25,42
LINK,mid,donchian_breakout,short,trending_up,test,-0.399,-20.51,24
LINK,mid,donchian_breakout,short,trending_down,test,-0.422,-37.91,30
LINK,mid,donchian_breakout,short,ranging,test,0.423,13.09,29
LINK,mid,tema_cross,long,trending_up,train,0.931,77.03,41
LINK,mid,tema_cross,long,trending_down,train,-0.789,-16.31,12
LINK,mid,tema_cross,long,ranging,train,0.639,41.38,41
LINK,mid,tema_cross,long,trending_up,test,-1.273,-40.25,26
LINK,mid,tema_cross,long,trending_down,test,-1.754,-25.84,8
LINK,mid,tema_cross,long,ranging,test,-1.714,-51.03,31
LINK,mid,tema_cross,short,trending_up,train,-0.865,-76.29,45
LINK,mid,tema_cross,short,trending_down,train,-0.669,-75.29,43
LINK,mid,tema_cross,short,ranging,train,-0.678,-68.64,49
LINK,mid,tema_cross,short,trending_up,test,-0.185,-32.62,28
LINK,mid,tema_cross,short,trending_down,test,0.006,-24.64,25
LINK,mid,tema_cross,short,ranging,test,-0.42,-48.0,40
